match_id,ronda_n,jugador,fase,es_mano,puntos_propios,puntos_rival,c1,c2,c3,c4,tengo_pares,tipo_pares,tengo_juego,suma_puntos,descartes_rival,rival_pares_deducido,es_juego_real,prob_grande,prob_chica,prob_pares,prob_juego,bote_grande,bote_chica,bote_pares,subida_pendiente,accion_realizada,cantidad_apostada,gano_ronda,origen_log
G1BH5O,10,Jugador 2,descarte,0,0,0,12,12,7,1,1,1,0,28,1,0,0,90.76,47.08,81.63,60.19,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,descarte,1,0,0,12,6,6,1,1,1,0,23,4,0,0,48.09,54.2,66.57,38.67,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,10,Jugador 1,mus,1,0,0,12,11,6,6,1,1,1,32,4,0,1,76.66,8.14,66.51,91.53,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,mus,0,0,0,12,12,12,1,1,2,1,31,2,0,1,99.24,41.57,96.07,91.71,0,0,0,0,no_mus,0,0,G1BH5O.jsonl
G1BH5O,10,Jugador 2,Grande,0,0,0,12,12,12,1,1,2,1,31,2,0,1,99.24,41.57,96.07,91.71,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,Grande,1,0,0,12,11,6,6,1,1,1,32,4,0,1,76.66,8.14,66.51,91.53,0,0,0,2,subir,2,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,Grande,0,0,0,12,12,12,1,1,2,1,31,2,0,1,99.24,41.57,96.07,91.71,0,0,0,2,subir,2,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,Grande,1,0,0,12,11,6,6,1,1,1,32,4,0,1,76.66,8.14,66.51,91.53,0,0,0,2,ver,0,1,G1BH5O.jsonl
G1BH5O,10,Jugador 1,Chica,1,0,0,12,11,6,6,1,1,1,32,4,0,1,76.66,8.14,66.51,91.53,6,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,Chica,0,0,0,12,12,12,1,1,2,1,31,2,0,1,99.24,41.57,96.07,91.71,6,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,Pares,1,1,0,12,11,6,6,1,1,1,32,4,1,1,76.66,8.14,42.09,91.3,6,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,Pares,0,0,1,12,12,12,1,1,2,1,31,2,1,1,99.24,41.57,92.54,92.37,6,0,0,2,subir,2,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,Pares,1,1,0,12,11,6,6,1,1,1,32,4,1,1,76.66,8.14,42.09,91.3,6,0,0,2,subir,2,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,Pares,0,0,1,12,12,12,1,1,2,1,31,2,1,1,99.24,41.57,92.54,92.37,6,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,Juego,1,1,0,12,11,6,6,1,1,1,32,4,1,1,76.66,8.14,42.09,68.83,6,0,6,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,Juego,0,0,1,12,12,12,1,1,2,1,31,2,1,1,99.24,41.57,92.54,72.34,6,0,6,2,ver,0,0,G1BH5O.jsonl
G1BH5O,11,Jugador 2,mus,1,19,1,10,6,5,4,0,0,0,25,0,0,0,13.36,32.62,40.99,47.67,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,11,Jugador 1,mus,0,1,19,11,11,10,6,1,1,1,36,0,0,1,34.72,5.32,73.27,85.19,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,11,Jugador 1,descarte,0,1,19,11,11,10,6,1,1,1,36,0,0,1,34.72,5.32,73.27,85.19,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,11,Jugador 2,descarte,1,19,1,10,6,5,4,0,0,0,25,1,0,0,13.36,32.62,40.99,47.67,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,11,Jugador 2,mus,1,19,1,10,1,1,1,1,2,0,13,1,0,0,8.57,99.62,91.55,2.03,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,11,Jugador 2,Grande,1,19,1,10,1,1,1,1,2,0,13,1,0,0,8.57,99.62,91.55,2.03,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,11,Jugador 1,Grande,0,1,19,11,11,10,7,1,1,1,37,4,0,1,33.5,2.81,72.12,86.79,0,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,11,Jugador 2,Chica,1,19,1,10,1,1,1,1,2,0,13,1,0,0,8.57,99.62,91.55,2.03,2,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,11,Jugador 1,Chica,0,1,19,11,11,10,7,1,1,1,37,4,0,1,33.5,2.81,72.12,86.79,2,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,11,Jugador 2,Pares,1,20,1,10,1,1,1,1,2,0,13,1,1,0,8.57,99.62,85.21,3.55,2,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,11,Jugador 1,Pares,0,1,20,11,11,10,7,1,1,1,37,4,1,1,33.5,2.81,53.7,84.99,2,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,12,Jugador 1,mus,1,5,24,10,10,5,1,1,1,0,26,0,0,0,17.78,61.87,70.67,54.1,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,12,Jugador 2,mus,0,24,5,12,5,5,4,1,1,0,24,0,0,0,43.68,33.07,60.03,36.98,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,12,Jugador 1,descarte,1,5,24,10,10,5,1,1,1,0,26,0,0,0,17.78,61.87,70.67,54.1,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,12,Jugador 2,descarte,0,24,5,12,5,5,4,1,1,0,24,1,0,0,43.68,33.07,60.03,36.98,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,12,Jugador 1,mus,1,5,24,10,10,10,1,1,2,1,31,3,0,1,16.91,42.93,92.47,99.99,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,12,Jugador 1,Grande,1,5,24,10,10,10,1,1,2,1,31,3,0,1,16.91,42.93,92.47,99.99,0,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,12,Jugador 2,Grande,0,24,5,12,11,4,1,0,0,0,25,1,0,0,67.91,71.88,0.0,38.28,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,12,Jugador 1,Grande,1,5,24,10,10,10,1,1,2,1,31,3,0,1,16.91,42.93,92.47,99.99,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,12,Jugador 1,Chica,1,5,25,10,10,10,1,1,2,1,31,3,0,1,16.91,42.93,92.47,99.99,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,12,Jugador 2,Chica,0,25,5,12,11,4,1,0,0,0,25,1,0,0,67.91,71.88,0.0,38.28,0,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,13,Jugador 2,mus,1,27,10,7,4,1,1,1,1,0,13,0,0,0,4.37,98.27,53.68,2.53,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,13,Jugador 1,mus,0,10,27,12,12,10,10,1,3,1,40,0,0,1,96.13,0.76,99.8,90.04,0,0,0,0,no_mus,0,0,G1BH5O.jsonl
G1BH5O,13,Jugador 1,Grande,0,10,27,12,12,10,10,1,3,1,40,0,0,1,96.13,0.76,99.8,90.04,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,13,Jugador 2,Grande,1,27,10,7,4,1,1,1,1,0,13,0,0,0,4.37,98.27,53.68,2.53,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,13,Jugador 2,Chica,1,27,11,7,4,1,1,1,1,0,13,0,0,0,4.37,98.27,53.68,2.53,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,13,Jugador 1,Chica,0,11,27,12,12,10,10,1,3,1,40,0,0,1,96.13,0.76,99.8,90.04,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,13,Jugador 2,Pares,1,28,11,7,4,1,1,1,1,0,13,0,1,0,4.37,98.27,17.17,4.53,0,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,13,Jugador 1,Pares,0,11,28,12,12,10,10,1,3,1,40,0,1,1,96.13,0.76,99.64,89.88,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,13,Jugador 2,Pares,1,28,11,7,4,1,1,1,1,0,13,0,1,0,4.37,98.27,17.17,4.53,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,14,Jugador 1,mus,1,17,28,11,7,7,4,1,1,0,28,0,0,0,28.21,24.92,67.51,67.58,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,14,Jugador 2,mus,0,28,17,12,12,1,1,1,3,0,22,0,0,0,87.88,87.88,98.68,22.98,0,0,0,0,no_mus,0,0,G1BH5O.jsonl
G1BH5O,14,Jugador 2,Grande,0,28,17,12,12,1,1,1,3,0,22,0,0,0,87.88,87.88,98.68,22.98,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,14,Jugador 1,Grande,1,17,28,11,7,7,4,1,1,0,28,0,0,0,28.21,24.92,67.51,67.58,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,14,Jugador 1,Chica,1,17,29,11,7,7,4,1,1,0,28,0,0,0,28.21,24.92,67.51,67.58,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,14,Jugador 2,Chica,0,29,17,12,12,1,1,1,3,0,22,0,0,0,87.88,87.88,98.68,22.98,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,14,Jugador 1,Pares,1,18,29,11,7,7,4,1,1,0,28,0,1,0,28.21,24.92,45.51,63.38,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,14,Jugador 2,Pares,0,29,18,12,12,1,1,1,3,0,22,0,1,0,87.88,87.88,97.49,29.98,0,0,0,2,subir,2,0,G1BH5O.jsonl
G1BH5O,14,Jugador 1,Pares,1,18,29,11,7,7,4,1,1,0,28,0,1,0,28.21,24.92,45.51,63.38,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,14,Jugador 1,Juego,1,18,31,11,7,7,4,1,1,0,28,0,1,0,28.21,24.92,45.51,92.45,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,14,Jugador 2,Juego,0,31,18,12,12,1,1,1,3,0,22,0,1,0,87.88,87.88,97.49,43.74,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,15,Jugador 2,mus,1,34,20,12,10,6,5,0,0,1,31,0,0,1,63.97,15.48,42.69,99.98,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,15,Jugador 1,mus,0,20,34,10,5,1,1,1,1,0,17,0,0,0,10.77,95.24,44.08,6.58,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,15,Jugador 2,descarte,1,34,20,12,10,6,5,0,0,1,31,0,0,1,63.97,15.48,42.69,99.98,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,15,Jugador 1,descarte,0,20,34,10,5,1,1,1,1,0,17,3,0,0,10.77,95.24,44.08,6.58,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,15,Jugador 2,mus,1,34,20,12,12,12,1,1,2,1,31,2,0,1,99.47,36.71,96.61,99.97,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,15,Jugador 2,Grande,1,34,20,12,12,12,1,1,2,1,31,2,0,1,99.47,36.71,96.61,99.97,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,15,Jugador 1,Grande,0,20,34,6,4,1,1,1,1,0,12,3,0,0,1.2,98.08,43.18,0.98,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,15,Jugador 2,Chica,1,35,20,12,12,12,1,1,2,1,31,2,0,1,99.47,36.71,96.61,99.97,0,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,15,Jugador 1,Chica,0,20,35,6,4,1,1,1,1,0,12,3,0,0,1.2,98.08,43.18,0.98,0,0,0,0,ordago,0,0,G1BH5O.jsonl
G1BH5O,15,Jugador 2,Chica,1,35,20,12,12,12,1,1,2,1,31,2,0,1,99.47,36.71,96.61,99.97,0,0,0,40,nover,0,1,G1BH5O.jsonl
G1BH5O,15,Jugador 2,Pares,1,35,21,12,12,12,1,1,2,1,31,2,1,1,99.47,36.71,93.74,99.95,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,15,Jugador 1,Pares,0,21,35,6,4,1,1,1,1,0,12,3,1,0,1.2,98.08,0.0,1.73,0,0,0,2,ordago,0,0,G1BH5O.jsonl
G1BH5O,15,Jugador 2,Pares,1,35,21,12,12,12,1,1,2,1,31,2,1,1,99.47,36.71,93.74,99.95,0,0,0,40,ver,0,1,G1BH5O.jsonl
10MDG1,1,Jana,mus,1,0,0,12,11,1,1,1,1,0,22,0,0,0,71.75,88.95,55.54,30.61,0,0,0,0,mus,0,0,10MDG1.jsonl
10MDG1,1,Otoman_John,mus,0,0,0,12,6,4,4,1,1,0,24,0,0,0,46.22,34.5,57.71,37.75,0,0,0,0,mus,0,1,10MDG1.jsonl
10MDG1,1,Jana,descarte,1,0,0,12,11,1,1,1,1,0,22,0,0,0,71.75,88.95,55.54,30.61,0,0,0,0,descarte,0,0,10MDG1.jsonl
10MDG1,1,Otoman_John,descarte,0,0,0,12,6,4,4,1,1,0,24,1,0,0,46.22,34.5,57.71,37.75,0,0,0,0,descarte,0,1,10MDG1.jsonl
10MDG1,1,Jana,mus,1,0,0,12,5,1,1,1,1,0,17,1,0,0,41.31,94.45,55.6,9.44,0,0,0,0,mus,0,0,10MDG1.jsonl
10MDG1,1,Otoman_John,mus,0,0,0,12,11,4,4,1,1,0,28,1,0,0,71.62,32.99,57.84,61.19,0,0,0,0,mus,0,1,10MDG1.jsonl
10MDG1,1,Otoman_John,descarte,0,0,0,12,11,4,4,1,1,0,28,1,0,0,71.62,32.99,57.84,61.19,0,0,0,0,descarte,0,1,10MDG1.jsonl
10MDG1,1,Jana,descarte,1,0,0,12,5,1,1,1,1,0,17,2,0,0,41.31,94.45,55.6,9.44,0,0,0,0,descarte,0,0,10MDG1.jsonl
10MDG1,1,Jana,mus,1,0,0,12,12,1,1,1,3,0,22,2,0,0,87.02,87.02,99.0,32.08,0,0,0,0,no_mus,0,0,10MDG1.jsonl
10MDG1,1,Jana,Grande,1,0,0,12,12,1,1,1,3,0,22,2,0,0,87.02,87.02,99.0,32.08,0,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,1,Otoman_John,Grande,0,0,0,12,11,4,4,1,1,0,28,2,0,0,73.89,31.69,57.31,63.67,0,0,0,2,subir,4,1,10MDG1.jsonl
10MDG1,1,Jana,Grande,1,0,0,12,12,1,1,1,3,0,22,2,0,0,87.02,87.02,99.0,32.08,0,0,0,4,ver,0,0,10MDG1.jsonl
10MDG1,1,Jana,Chica,1,0,0,12,12,1,1,1,3,0,22,2,0,0,87.02,87.02,99.0,32.08,6,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,1,Otoman_John,Chica,0,0,0,12,11,4,4,1,1,0,28,2,0,0,73.89,31.69,57.31,63.67,6,0,0,2,nover,0,1,10MDG1.jsonl
10MDG1,1,Jana,Pares,1,1,0,12,12,1,1,1,3,0,22,2,1,0,87.02,87.02,98.12,36.61,6,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,1,Otoman_John,Pares,0,0,1,12,11,4,4,1,1,0,28,2,1,0,73.89,31.69,28.44,62.6,6,0,0,2,nover,0,1,10MDG1.jsonl
10MDG1,1,Jana,Juego,1,2,0,12,12,1,1,1,3,0,22,2,1,0,87.02,87.02,98.12,52.64,6,0,0,0,pasar,0,0,10MDG1.jsonl
10MDG1,1,Otoman_John,Juego,0,0,2,12,11,4,4,1,1,0,28,2,1,0,73.89,31.69,28.44,86.49,6,0,0,0,envidar,2,1,10MDG1.jsonl
10MDG1,1,Jana,Juego,1,2,0,12,12,1,1,1,3,0,22,2,1,0,87.02,87.02,98.12,52.64,6,0,0,2,ver,0,0,10MDG1.jsonl
10MDG1,2,Otoman_John,mus,1,3,11,11,6,4,1,0,0,0,21,0,0,0,23.97,78.49,42.69,22.72,0,0,0,0,mus,0,0,10MDG1.jsonl
10MDG1,2,Jana,mus,0,11,3,11,7,6,1,0,0,0,24,0,0,0,27.24,54.62,0.0,36.82,0,0,0,0,mus,0,1,10MDG1.jsonl
10MDG1,2,Otoman_John,descarte,1,3,11,11,6,4,1,0,0,0,21,0,0,0,23.97,78.49,42.69,22.72,0,0,0,0,descarte,0,0,10MDG1.jsonl
10MDG1,2,Jana,descarte,0,11,3,11,7,6,1,0,0,0,24,4,0,0,27.24,54.62,0.0,36.82,0,0,0,0,descarte,0,1,10MDG1.jsonl
10MDG1,2,Otoman_John,mus,1,3,11,10,7,1,1,1,1,0,19,4,0,0,12.56,93.17,51.99,12.34,0,0,0,0,mus,0,0,10MDG1.jsonl
10MDG1,2,Jana,mus,0,11,3,12,12,4,4,1,3,0,28,4,0,0,86.42,34.47,99.04,61.35,0,0,0,0,no_mus,0,1,10MDG1.jsonl
10MDG1,2,Otoman_John,Grande,1,3,11,10,7,1,1,1,1,0,19,4,0,0,12.56,93.17,51.99,12.34,0,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,2,Jana,Grande,0,11,3,12,12,4,4,1,3,0,28,4,0,0,86.42,34.47,99.04,61.35,0,0,0,2,ver,0,1,10MDG1.jsonl
10MDG1,2,Otoman_John,Chica,1,3,11,10,7,1,1,1,1,0,19,4,0,0,12.56,93.17,51.99,12.34,2,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,2,Jana,Chica,0,11,3,12,12,4,4,1,3,0,28,4,0,0,86.42,34.47,99.04,61.35,2,0,0,2,ver,0,1,10MDG1.jsonl
10MDG1,2,Otoman_John,Pares,1,3,11,10,7,1,1,1,1,0,19,4,1,0,12.56,93.17,14.89,18.54,2,2,0,0,pasar,0,0,10MDG1.jsonl
10MDG1,2,Jana,Pares,0,11,3,12,12,4,4,1,3,0,28,4,1,0,86.42,34.47,98.3,60.19,2,2,0,0,envidar,2,1,10MDG1.jsonl
10MDG1,2,Otoman_John,Pares,1,3,11,10,7,1,1,1,1,0,19,4,1,0,12.56,93.17,14.89,18.54,2,2,0,2,nover,0,0,10MDG1.jsonl
10MDG1,2,Otoman_John,Juego,1,3,12,10,7,1,1,1,1,0,19,4,1,0,12.56,93.17,14.89,31.24,2,2,0,0,pasar,0,0,10MDG1.jsonl
10MDG1,2,Jana,Juego,0,12,3,12,12,4,4,1,3,0,28,4,1,0,86.42,34.47,98.3,86.72,2,2,0,0,pasar,0,1,10MDG1.jsonl
10MDG1,3,Jana,mus,1,19,5,12,12,1,1,1,3,0,22,0,0,0,88.26,88.26,99.06,30.61,0,0,0,0,no_mus,0,0,10MDG1.jsonl
10MDG1,3,Jana,Grande,1,19,5,12,12,1,1,1,3,0,22,0,0,0,88.26,88.26,99.06,30.61,0,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,3,Otoman_John,Grande,0,5,19,12,11,6,4,0,0,0,30,0,0,0,75.82,25.95,0.0,72.44,0,0,0,2,ver,0,1,10MDG1.jsonl
10MDG1,3,Jana,Chica,1,19,5,12,12,1,1,1,3,0,22,0,0,0,88.26,88.26,99.06,30.61,2,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,3,Otoman_John,Chica,0,5,19,12,11,6,4,0,0,0,30,0,0,0,75.82,25.95,0.0,72.44,2,0,0,2,nover,0,1,10MDG1.jsonl
10MDG1,3,Jana,Juego,1,20,5,12,12,1,1,1,3,0,22,0,-1,0,88.26,88.26,99.06,33.14,2,0,0,0,pasar,0,0,10MDG1.jsonl
10MDG1,3,Otoman_John,Juego,0,5,20,12,11,6,4,0,0,0,30,0,0,0,75.82,25.95,0.0,96.35,2,0,0,0,envidar,2,1,10MDG1.jsonl
10MDG1,3,Jana,Juego,1,20,5,12,12,1,1,1,3,0,22,0,-1,0,88.26,88.26,99.06,33.14,2,0,0,2,nover,0,0,10MDG1.jsonl
10MDG1,4,Otoman_John,mus,1,7,25,10,7,5,4,0,0,0,26,0,0,0,15.66,31.61,40.99,53.7,0,0,0,0,mus,0,0,10MDG1.jsonl
10MDG1,4,Jana,mus,0,25,7,5,1,1,1,1,2,0,8,0,0,0,0.21,99.87,92.17,0.08,0,0,0,0,no_mus,0,1,10MDG1.jsonl
10MDG1,4,Otoman_John,Grande,1,7,25,10,7,5,4,0,0,0,26,0,0,0,15.66,31.61,40.99,53.7,0,0,0,0,pasar,0,0,10MDG1.jsonl
10MDG1,4,Jana,Grande,0,25,7,5,1,1,1,1,2,0,8,0,0,0,0.21,99.87,92.17,0.08,0,0,0,0,pasar,0,1,10MDG1.jsonl
10MDG1,4,Otoman_John,Chica,1,7,25,10,7,5,4,0,0,0,26,0,0,0,15.66,31.61,40.99,53.7,0,0,0,0,pasar,0,0,10MDG1.jsonl
10MDG1,4,Jana,Chica,0,25,7,5,1,1,1,1,2,0,8,0,0,0,0.21,99.87,92.17,0.08,0,0,0,0,envidar,2,1,10MDG1.jsonl
10MDG1,4,Otoman_John,Chica,1,7,25,10,7,5,4,0,0,0,26,0,0,0,15.66,31.61,40.99,53.7,0,0,0,2,nover,0,0,10MDG1.jsonl
10MDG1,4,Otoman_John,Juego,1,7,26,10,7,5,4,0,0,0,26,0,0,0,15.66,31.61,40.99,74.23,0,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,4,Jana,Juego,0,26,7,5,1,1,1,1,2,0,8,0,-1,0,0.21,99.87,92.17,0.0,0,0,0,2,nover,0,1,10MDG1.jsonl
10MDG1,5,Jana,mus,1,28,10,12,4,1,1,1,1,0,16,0,0,0,41.09,97.35,55.54,5.95,0,0,0,0,mus,0,0,10MDG1.jsonl
10MDG1,5,Otoman_John,mus,0,10,28,12,11,7,1,0,0,0,28,0,0,0,77.31,45.4,0.0,62.7,0,0,0,0,mus,0,1,10MDG1.jsonl
10MDG1,5,Jana,descarte,1,28,10,12,4,1,1,1,1,0,16,0,0,0,41.09,97.35,55.54,5.95,0,0,0,0,descarte,0,0,10MDG1.jsonl
10MDG1,5,Otoman_John,descarte,0,10,28,12,11,7,1,0,0,0,28,1,0,0,77.31,45.4,0.0,62.7,0,0,0,0,descarte,0,1,10MDG1.jsonl
10MDG1,5,Jana,mus,1,28,10,12,1,1,1,1,2,0,13,2,0,0,39.24,99.55,93.58,1.76,0,0,0,0,no_mus,0,0,10MDG1.jsonl
10MDG1,5,Jana,Grande,1,28,10,12,1,1,1,1,2,0,13,2,0,0,39.24,99.55,93.58,1.76,0,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,5,Otoman_John,Grande,0,10,28,12,12,12,1,1,2,1,31,1,0,1,99.36,37.84,96.03,92.67,0,0,0,2,ordago,0,1,10MDG1.jsonl
10MDG1,5,Jana,Grande,1,28,10,12,1,1,1,1,2,0,13,2,0,0,39.24,99.55,93.58,1.76,0,0,0,40,nover,0,0,10MDG1.jsonl
10MDG1,5,Jana,Chica,1,28,12,12,1,1,1,1,2,0,13,2,0,0,39.24,99.55,93.58,1.76,0,0,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,5,Otoman_John,Chica,0,12,28,12,12,12,1,1,2,1,31,1,0,1,99.36,37.84,96.03,92.67,0,0,0,2,ver,0,1,10MDG1.jsonl
10MDG1,5,Jana,Pares,1,28,12,12,1,1,1,1,2,0,13,2,1,0,39.24,99.55,88.01,3.28,0,2,0,0,envidar,2,0,10MDG1.jsonl
10MDG1,5,Otoman_John,Pares,0,12,28,12,12,12,1,1,2,1,31,1,1,1,99.36,37.84,92.62,93.34,0,2,0,2,ordago,0,1,10MDG1.jsonl
10MDG1,5,Jana,Pares,1,28,12,12,1,1,1,1,2,0,13,2,1,0,39.24,99.55,88.01,3.28,0,2,0,40,ver,0,0,10MDG1.jsonl
10MDG1,6,Otoman_John,mus,1,0,0,12,7,6,1,0,0,0,24,0,0,0,54.51,54.51,44.43,39.65,0,0,0,0,mus,0,1,10MDG1.jsonl
10MDG1,6,Jana,mus,0,0,0,11,7,1,1,1,1,0,19,0,0,0,25.63,91.16,44.08,11.96,0,0,0,0,mus,0,0,10MDG1.jsonl
10MDG1,6,Otoman_John,descarte,1,0,0,12,7,6,1,0,0,0,24,0,0,0,54.51,54.51,44.43,39.65,0,0,0,0,descarte,0,1,10MDG1.jsonl
10MDG1,6,Jana,descarte,0,0,0,11,7,1,1,1,1,0,19,2,0,0,25.63,91.16,44.08,11.96,0,0,0,0,descarte,0,0,10MDG1.jsonl
10MDG1,6,Otoman_John,mus,1,0,0,12,1,1,1,1,2,0,13,2,0,0,37.99,99.51,93.44,2.06,0,0,0,0,no_mus,0,1,10MDG1.jsonl
10MDG1,6,Otoman_John,Grande,1,0,0,12,1,1,1,1,2,0,13,2,0,0,37.99,99.51,93.44,2.06,0,0,0,0,envidar,2,1,10MDG1.jsonl
10MDG1,6,Jana,Grande,0,0,0,11,6,1,1,1,1,0,18,2,0,0,24.48,91.71,42.5,10.66,0,0,0,2,nover,0,0,10MDG1.jsonl
10MDG1,6,Otoman_John,Chica,1,1,0,12,1,1,1,1,2,0,13,2,0,0,37.99,99.51,93.44,2.06,0,0,0,0,pasar,0,1,10MDG1.jsonl
10MDG1,6,Jana,Chica,0,0,1,11,6,1,1,1,1,0,18,2,0,0,24.48,91.71,42.5,10.66,0,0,0,0,envidar,8,0,10MDG1.jsonl
10MDG1,6,Otoman_John,Chica,1,1,0,12,1,1,1,1,2,0,13,2,0,0,37.99,99.51,93.44,2.06,0,0,0,8,ordago,0,1,10MDG1.jsonl
10MDG1,6,Jana,Chica,0,0,1,11,6,1,1,1,1,0,18,2,0,0,24.48,91.71,42.5,10.66,0,0,0,40,ver,0,0,10MDG1.jsonl
IY80HX,1,Jugador 1,mus,1,0,0,12,10,1,1,1,1,0,22,0,0,0,59.16,89.81,55.54,30.61,0,0,0,0,mus,0,1,IY80HX.jsonl
IY80HX,1,Bot IA,mus,0,0,0,12,7,7,4,1,1,0,28,0,0,0,56.0,24.86,68.68,63.2,0,0,0,0,mus,0,0,IY80HX.jsonl
IY80HX,1,Bot IA,descarte,0,0,0,12,7,7,4,1,1,0,28,0,0,0,56.0,24.86,68.68,63.2,0,0,0,0,descarte,0,0,IY80HX.jsonl
IY80HX,1,Jugador 1,descarte,1,0,0,12,10,1,1,1,1,0,22,3,0,0,59.16,89.81,55.54,30.61,0,0,0,0,descarte,0,1,IY80HX.jsonl
IY80HX,1,Jugador 1,mus,1,0,0,12,5,1,1,1,1,0,17,3,0,0,41.31,94.45,55.6,9.44,0,0,0,0,mus,0,1,IY80HX.jsonl
IY80HX,1,Bot IA,mus,0,0,0,12,10,6,6,1,1,1,32,1,0,1,60.04,7.32,65.28,87.77,0,0,0,0,mus,0,0,IY80HX.jsonl
IY80HX,1,Bot IA,descarte,0,0,0,12,10,6,6,1,1,1,32,1,0,1,60.04,7.32,65.28,87.77,0,0,0,0,descarte,0,0,IY80HX.jsonl
IY80HX,1,Jugador 1,descarte,1,0,0,12,5,1,1,1,1,0,17,4,0,0,41.31,94.45,55.6,9.44,0,0,0,0,descarte,0,1,IY80HX.jsonl
IY80HX,1,Jugador 1,mus,1,0,0,12,6,1,1,1,1,0,18,4,0,0,42.84,92.16,55.72,12.05,0,0,0,0,mus,0,1,IY80HX.jsonl
